display  D   display_settings.c:202  debug_display_settings           [   0.05716] color: 32 (rgba 8880), depth: 0, stencil: 0, acc: 0000, samples: 4/1
display  D   display_settings.c:388  _al_score_display_settings       [   0.05718] Single Buffer requirement not met.
display  D   display_settings.c:202  debug_display_settings           [   0.05719] color: 32 (rgba 8880), depth: 24, stencil: 8, acc: 0000, samples: 0/0
display  D   display_settings.c:388  _al_score_display_settings       [   0.05720] Single Buffer requirement not met.
display  D   display_settings.c:202  debug_display_settings           [   0.05721] color: 32 (rgba 8880), depth: 24, stencil: 8, acc: 0000, samples: 0/0
display  D   display_settings.c:388  _al_score_display_settings       [   0.05723] Single Buffer requirement not met.
display  D   display_settings.c:202  debug_display_settings           [   0.05724] color: 32 (rgba 8880), depth: 24, stencil: 8, acc: 0000, samples: 2/1
display  D   display_settings.c:388  _al_score_display_settings       [   0.05725] Single Buffer requirement not met.
display  D   display_settings.c:202  debug_display_settings           [   0.05726] color: 32 (rgba 8880), depth: 24, stencil: 8, acc: 0000, samples: 3/1
display  D   display_settings.c:388  _al_score_display_settings       [   0.05728] Single Buffer requirement not met.
display  D   display_settings.c:202  debug_display_settings           [   0.05729] color: 32 (rgba 8880), depth: 24, stencil: 8, acc: 0000, samples: 4/1
display  D   display_settings.c:388  _al_score_display_settings       [   0.05730] Single Buffer requirement not met.
display  D   display_settings.c:202  debug_display_settings           [   0.05732] color: 32 (rgba 8880), depth: 24, stencil: 0, acc: 0000, samples: 0/0
display  D   display_settings.c:388  _al_score_display_settings       [   0.05733] Single Buffer requirement not met.
display  D   display_settings.c:202  debug_display_settings           [   0.05734] color: 32 (rgba 8880), depth: 24, stencil: 0, acc: 0000, samples: 0/0
display  D   display_settings.c:388  _al_score_display_settings       [   0.05736] Single Buffer requirement not met.
display  D   display_settings.c:202  debug_display_settings           [   0.05737] color: 32 (rgba 8880), depth: 24, stencil: 0, acc: 0000, samples: 2/1
display  D   display_settings.c:388  _al_score_display_settings       [   0.05738] Single Buffer requirement not met.
display  D   display_settings.c:202  debug_display_settings           [   0.05739] color: 32 (rgba 8880), depth: 24, stencil: 0, acc: 0000, samples: 3/1
display  D   display_settings.c:388  _al_score_display_settings       [   0.05741] Single Buffer requirement not met.
display  D   display_settings.c:202  debug_display_settings           [   0.05742] color: 32 (rgba 8880), depth: 24, stencil: 0, acc: 0000, samples: 4/1
display  D   display_settings.c:388  _al_score_display_settings       [   0.05743] Single Buffer requirement not met.
display  D   display_settings.c:202  debug_display_settings           [   0.05744] color: 32 (rgba 8880), depth: 16, stencil: 0, acc: 0000, samples: 0/0
display  D   display_settings.c:388  _al_score_display_settings       [   0.05746] Single Buffer requirement not met.
display  D   display_settings.c:202  debug_display_settings           [   0.05747] color: 32 (rgba 8880), depth: 16, stencil: 0, acc: 0000, samples: 0/0
display  D   display_settings.c:388  _al_score_display_settings       [   0.05748] Single Buffer requirement not met.
display  D   display_settings.c:202  debug_display_settings           [   0.05750] color: 32 (rgba 8880), depth: 16, stencil: 0, acc: 0000, samples: 2/1
display  D   display_settings.c:388  _al_score_display_settings       [   0.05751] Single Buffer requirement not met.
display  D   display_settings.c:202  debug_display_settings           [   0.05752] color: 32 (rgba 8880), depth: 16, stencil: 0, acc: 0000, samples: 3/1
display  D   display_settings.c:388  _al_score_display_settings       [   0.05754] Single Buffer requirement not met.
display  D   display_settings.c:202  debug_display_settings           [   0.05755] color: 32 (rgba 8880), depth: 16, stencil: 0, acc: 0000, samples: 4/1
display  D   display_settings.c:388  _al_score_display_settings       [   0.05756] Single Buffer requirement not met.
display  D   display_settings.c:202  debug_display_settings           [   0.05757] color: 16 (rgba 5650), depth: 0, stencil: 0, acc: 0000, samples: 0/0
display  D   display_settings.c:388  _al_score_display_settings       [   0.05759] Single Buffer requirement not met.
display  D   display_settings.c:202  debug_display_settings           [   0.05760] color: 16 (rgba 5650), depth: 0, stencil: 0, acc: 0000, samples: 0/0
display  D   display_settings.c:388  _al_score_display_settings       [   0.05761] Single Buffer requirement not met.
display  D   display_settings.c:202  debug_display_settings           [   0.05763] color: 16 (rgba 5650), depth: 0, stencil: 0, acc: 0000, samples: 2/1
display  D   display_settings.c:388  _al_score_display_settings       [   0.05764] Single Buffer requirement not met.
display  D   display_settings.c:202  debug_display_settings           [   0.05765] color: 16 (rgba 5650), depth: 0, stencil: 0, acc: 0000, samples: 3/1
display  D   display_settings.c:388  _al_score_display_settings       [   0.05766] Single Buffer requirement not met.
display  D   display_settings.c:202  debug_display_settings           [   0.05768] color: 16 (rgba 5650), depth: 0, stencil: 0, acc: 0000, samples: 4/1
display  D   display_settings.c:388  _al_score_display_settings       [   0.05769] Single Buffer requirement not met.
display  D   display_settings.c:202  debug_display_settings           [   0.05770] color: 16 (rgba 5650), depth: 24, stencil: 8, acc: 0000, samples: 0/0
display  D   display_settings.c:388  _al_score_display_settings       [   0.05772] Single Buffer requirement not met.
display  D   display_settings.c:202  debug_display_settings           [   0.05773] color: 16 (rgba 5650), depth: 24, stencil: 8, acc: 0000, samples: 0/0
display  D   display_settings.c:388  _al_score_display_settings       [   0.05774] Single Buffer requirement not met.
display  D   display_settings.c:202  debug_display_settings           [   0.05775] color: 16 (rgba 5650), depth: 24, stencil: 8, acc: 0000, samples: 2/1
display  D   display_settings.c:388  _al_score_display_settings       [   0.05777] Single Buffer requirement not met.
display  D   display_settings.c:202  debug_display_settings           [   0.05778] color: 16 (rgba 5650), depth: 24, stencil: 8, acc: 0000, samples: 3/1
display  D   display_settings.c:388  _al_score_display_settings       [   0.05779] Single Buffer requirement not met.
display  D   display_settings.c:202  debug_display_settings           [   0.05780] color: 16 (rgba 5650), depth: 24, stencil: 8, acc: 0000, samples: 4/1
display  D   display_settings.c:388  _al_score_display_settings       [   0.05782] Single Buffer requirement not met.
display  D   display_settings.c:202  debug_display_settings           [   0.05783] color: 16 (rgba 5650), depth: 24, stencil: 0, acc: 0000, samples: 0/0
display  D   display_settings.c:388  _al_score_display_settings       [   0.05784] Single Buffer requirement not met.
display  D   display_settings.c:202  debug_display_settings           [   0.05785] color: 16 (rgba 5650), depth: 24, stencil: 0, acc: 0000, samples: 0/0
display  D   display_settings.c:388  _al_score_display_settings       [   0.05787] Single Buffer requirement not met.
display  D   display_settings.c:202  debug_display_settings           [   0.05788] color: 16 (rgba 5650), depth: 24, stencil: 0, acc: 0000, samples: 2/1
display  D   display_settings.c:388  _al_score_display_settings       [   0.05790] Single Buffer requirement not met.
display  D   display_settings.c:202  debug_display_settings           [   0.05791] color: 16 (rgba 5650), depth: 24, stencil: 0, acc: 0000, samples: 3/1
display  D   display_settings.c:388  _al_score_display_settings       [   0.05792] Single Buffer requirement not met.
display  D   display_settings.c:202  debug_display_settings           [   0.05793] color: 16 (rgba 5650), depth: 24, stencil: 0, acc: 0000, samples: 4/1
display  D   display_settings.c:388  _al_score_display_settings       [   0.05795] Single Buffer requirement not met.
display  D   display_settings.c:202  debug_display_settings           [   0.05796] color: 16 (rgba 5650), depth: 16, stencil: 0, acc: 0000, samples: 0/0
display  D   display_settings.c:388  _al_score_display_settings       [   0.05798] Single Buffer requirement not met.
display  D   display_settings.c:202  debug_display_settings           [   0.05800] color: 16 (rgba 5650), depth: 16, stencil: 0, acc: 0000, samples: 0/0
display  D   display_settings.c:388  _al_score_display_settings       [   0.05802] Single Buffer requirement not met.
display  D   display_settings.c:202  debug_display_settings           [   0.05803] color: 16 (rgba 5650), depth: 16, stencil: 0, acc: 0000, samples: 2/1
display  D   display_settings.c:388  _al_score_display_settings       [   0.05805] Single Buffer requirement not met.
display  D   display_settings.c:202  debug_display_settings           [   0.05806] color: 16 (rgba 5650), depth: 16, stencil: 0, acc: 0000, samples: 3/1
display  D   display_settings.c:388  _al_score_display_settings       [   0.05808] Single Buffer requirement not met.
display  D   display_settings.c:202  debug_display_settings           [   0.05809] color: 16 (rgba 5650), depth: 16, stencil: 0, acc: 0000, samples: 4/1
display  D   display_settings.c:388  _al_score_display_settings       [   0.05811] Single Buffer requirement not met.
d3d      D         d3d_disp.cpp:1670 d3d_create_display_internals     [   0.05818] Trying format 0.
d3d      I         d3d_disp.cpp:1346 d3d_display_thread_proc          [   0.05905] Chose a display format: 23
d3d      I         d3d_disp.cpp:1415 d3d_display_thread_proc          [   0.05909] Normal window.
d3d      I         d3d_disp.cpp:779  d3d_create_device                [   0.07406] Using no depth stencil buffer
d3d      D         d3d_disp.cpp:837  d3d_create_device                [   0.10842] BeginScene succeeded in create_device
d3d      D         d3d_disp.cpp:845  d3d_create_device                [   0.10845] Success
d3d      D         d3d_disp.cpp:1693 d3d_create_display_internals     [   0.10850] Resumed after wait.
d3d      I         d3d_disp.cpp:1726 d3d_create_display_internals     [   0.10854] Format 0 succeeded.
d3d      D         d3d_disp.cpp:1757 d3d_create_display_internals     [   0.10857] Returning d3d_display: 050F51C0
d3d      D         d3d_disp.cpp:1782 d3d_create_display_locked        [   0.10858] al_display=050F51C0
d3d      D         d3d_disp.cpp:1783 d3d_create_display_locked        [   0.10859] al_display->vt=00C18D00
system   D            wsystem.c:674  maybe_parent_dir                 [   0.10879] Also searching D:\Programacion de Graficos I\Allegro-Pong-Abecasis\Allegro-Pong-Abecasis\
system   D            wsystem.c:724  _al_win_safe_load_library        [   0.10896] PathFindOnPath found: C:\WINDOWS\system32\d3dx9_43.dll
system   D            wsystem.c:635  load_library_at_path             [   0.10898] Calling LoadLibrary C:\WINDOWS\system32\d3dx9_43.dll
system   I            wsystem.c:638  load_library_at_path             [   0.11067] Loaded C:\WINDOWS\system32\d3dx9_43.dll
d3dx9    I        d3d_d3dx9.cpp:88   _imp_load_d3dx9_module_version   [   0.11071] Module "d3dx9_43.dll" loaded.
d3d      D         d3d_disp.cpp:1186 real_choose_bitmap_format        [   0.11124] Fake format
d3d      D         d3d_disp.cpp:1186 real_choose_bitmap_format        [   0.11126] Fake format
d3d      D         d3d_disp.cpp:1186 real_choose_bitmap_format        [   0.11127] Fake format
d3d      D         d3d_disp.cpp:1186 real_choose_bitmap_format        [   0.11128] Fake format
d3d      D         d3d_disp.cpp:1186 real_choose_bitmap_format        [   0.11129] Fake format
d3d      D         d3d_disp.cpp:1186 real_choose_bitmap_format        [   0.11130] Fake format
d3d      D         d3d_disp.cpp:1186 real_choose_bitmap_format        [   0.11131] Fake format
d3d      D         d3d_disp.cpp:1186 real_choose_bitmap_format        [   0.11132] Fake format
d3d      D         d3d_disp.cpp:1186 real_choose_bitmap_format        [   0.11133] Fake format
d3d      D         d3d_disp.cpp:1194 real_choose_bitmap_format        [   0.11134] Alpha doesn't match
d3d      D         d3d_disp.cpp:1201 real_choose_bitmap_format        [   0.11135] Adapter format is 23
d3d      D         d3d_disp.cpp:1204 real_choose_bitmap_format        [   0.11136] Found a format
d3d      I         d3d_disp.cpp:2381 d3d_create_bitmap                [   0.11137] Chose bitmap format 9
dtor     D               dtor.c:184  _al_register_destructor          [   0.11216] added dtor for object 0BC05290, func 56E421E9
d3d      D          d3d_bmp.cpp:539  _al_d3d_sync_bitmap              [   0.11374] _al_d3d_sync_bitmap (system) ref count == 1
d3d      D          d3d_bmp.cpp:545  _al_d3d_sync_bitmap              [   0.11376] _al_d3d_sync_bitmap (video) ref count == 1
d3d      D          d3d_bmp.cpp:539  _al_d3d_sync_bitmap              [   0.14167] _al_d3d_sync_bitmap (system) ref count == 1
d3d      D          d3d_bmp.cpp:545  _al_d3d_sync_bitmap              [   0.14171] _al_d3d_sync_bitmap (video) ref count == 1
d3d      I         d3d_disp.cpp:899  d3d_destroy_display              [   5.14402] destroying display 050F51C0 (current 00000000)
bitmap   D        bitmap_type.c:300  _al_convert_to_memory_bitmap     [   5.14695] converting display bitmap 0BC05290 to memory bitmap
dtor     D               dtor.c:184  _al_register_destructor          [   5.14907] added dtor for object 0BC5A398, func 56E421E9
d3d      D          d3d_bmp.cpp:539  _al_d3d_sync_bitmap              [   5.14919] _al_d3d_sync_bitmap (system) ref count == 1
d3d      D          d3d_bmp.cpp:545  _al_d3d_sync_bitmap              [   5.14925] _al_d3d_sync_bitmap (video) ref count == 1
dtor     D               dtor.c:214  _al_unregister_destructor        [   5.15205] removed dtor for object 0BC5A398
d3d      D         d3d_disp.cpp:883  d3d_destroy_display_internals    [   5.15342] waiting for display 050F51C0's thread to end
d3d      W         d3d_disp.cpp:593  d3d_destroy_device               [   5.16811] d3d_destroy_device: ref count not 0
d3d      I         d3d_disp.cpp:1551 d3d_display_thread_proc          [   5.19492] d3d display thread exits
dtor     D               dtor.c:214  _al_unregister_destructor        [   5.19603] removed dtor for object 0BC05290
